日期,应用名称,国家,渠道号,新用户,交易数,信息费,预计收入,日活跃用户数,次日留存用户数
2018-09-13,FruitU,加纳,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,阿尔及利亚,MUUU607,0,0,0.00,0.00,6,0
2018-09-13,RaceJM,刚果共和国,MUUU558S,0,0,0.00,0.00,17,1
2018-09-13,Birds,缅甸,MUUUU571,0,0,0.00,0.00,4,0
2018-09-13,MythWar,尼加拉瓜,MUUU601,0,0,0.00,0.00,2,0
2018-09-13,"Sea Saga",印度,MUUUU,3,5,2.28,0.55,15,0
2018-09-13,ball,卢旺达,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,DeadTrig,赞比亚,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,东帝汶,MUUU575,5,0,0.00,0.00,17,0
2018-09-13,FruitU,多哥,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,PetCrush,南非,MUUU609,0,1,5.52,0.95,0,0
2018-09-13,SeaSagU,菲律宾,MUUUU571,0,0,0.00,0.00,3,0
2018-09-13,RaceJM,印度,MUUU607,22,7,7.25,0.94,263,2
2018-09-13,FishPloy,加纳,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,阿拉伯联合酋长国,MUUU575,1,0,0.00,0.00,7,0
2018-09-13,Temple28,牙买加,MUUU1001,0,0,0.00,0.00,2,0
2018-09-13,RaceJM,多米尼加共和国,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,SpRacing,南非,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,Apple,阿尔及利亚,MUUUU571,0,0,0.00,0.00,6,0
2018-09-13,RaceJM,俄罗斯,MUUU558S,0,0,0.00,0.00,6,0
2018-09-13,RaceJM,毛里塔尼亚,MUUU558S,1,0,0.00,0.00,2,0
2018-09-13,GunStrik,塞拉利昂,MUUU607,0,0,0.00,0.00,1,1
2018-09-13,RaceJM,坦桑尼亚,MUUU558S,0,0,0.00,0.00,7,0
2018-09-13,Apple,秘鲁,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,Apple,墨西哥,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,利比亚,MUUU558S,1,0,0.00,0.00,12,0
2018-09-13,StarJM,捷克,MUUUU553,0,0,0.00,0.00,1,0
2018-09-13,"T Run",冈比亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-13,JumpA,乌克兰,MUUU605,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,马里共和国,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,AsokaRev,斯里兰卡,MUUU1001,0,1,0.96,0.20,1,0
2018-09-13,Shoot,南非,MUUUU,0,0,0.00,0.00,4,0
2018-09-13,Birds,刚果共和国,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,赤道几内亚,MUUU575,0,0,0.00,0.00,1,1
2018-09-13,"Sea Saga",也门,MUUUU,3,0,0.00,0.00,19,1
2018-09-13,RaceJM,塞舌尔,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,塞浦路斯,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,Stickmen,马拉维,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,Hill3,巴布亚新几内亚,MUUU609,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,缅甸,MUUU558S,10,0,0.00,0.00,67,2
2018-09-13,FruitTH,坦桑尼亚,MUUU575,0,0,0.00,0.00,3,0
2018-09-13,AsokaRev,埃塞俄比亚,MUUU5751,0,0,0.00,0.00,3,0
2018-09-13,CTSniper,英国,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,ball,尼日利亚,MUUU594,0,0,0.00,0.00,9,1
2018-09-13,RaceJM,伊拉克,MUUU558S,1,0,0.00,0.00,9,0
2018-09-13,GunStrik,关岛,MUUU607,0,0,0.00,0.00,2,0
2018-09-13,FruitTH,赞比亚,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,圭亚那,MUUU575,0,0,0.00,0.00,2,1
2018-09-13,FruitTH,巴西,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,波兰,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,阿曼,MUUU575,0,0,0.00,0.00,2,0
2018-09-13,DotaJM,埃塞俄比亚,MUUUU553,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,斐济,MUUU575,0,0,0.00,0.00,2,0
2018-09-13,CTSniper,蒙古国,MUUU575,2,0,0.00,0.00,18,2
2018-09-13,iZuma,法国,MUUUU,1,0,0.00,0.00,1,0
2018-09-13,"T Run",缅甸,MUUU605,0,0,0.00,0.00,3,0
2018-09-13,ZYAPAY,孟加拉国,MUU57502,1,0,0.00,0.00,1,0
2018-09-13,Shoot,尼日利亚,MUUUU527,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,巴西,MUUU601,0,0,0.00,0.00,3,0
2018-09-13,RaceJM,尼日尔,MUUU607,0,0,0.00,0.00,2,0
2018-09-13,CTSniper,纳米比亚,MUUU575,0,0,0.00,0.00,2,0
2018-09-13,Stickman,尼日利亚,MUUU575,5,0,0.00,0.00,16,1
2018-09-13,DeadTrig,印度,MUUU5753,3,0,0.00,0.00,29,1
2018-09-13,"Sea Saga",马达加斯加,MUUUU,1,0,0.00,0.00,8,0
2018-09-13,CTSniper,法属波利尼西亚,MUUU575,1,0,0.00,0.00,1,0
2018-09-13,Temple28,尼日利亚,MUUU1001,5,2,1.28,0.05,41,0
2018-09-13,SpRacing,菲律宾,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,Shoot,马达加斯加,MUUU5271,0,0,0.00,0.00,1,1
2018-09-13,MythWar,斯威士兰,MUUU601,0,0,0.00,0.00,2,0
2018-09-13,Stickman,几内亚,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,Fighter,尼泊尔,MUUUU571,1,0,0.00,0.00,1,0
2018-09-13,Temple28,肯尼亚,MUUU1001,1,0,0.00,0.00,8,0
2018-09-13,RaceJM,印度,MUUU558S,123,72,64.19,13.68,2433,38
2018-09-13,RaceJM,利比里亚,MUUU601,0,0,0.00,0.00,3,0
2018-09-13,"Sea Saga",马里共和国,MUUUU,2,0,0.00,0.00,2,0
2018-09-13,PopStarJ,南非,MPOPJ001,0,0,0.00,0.00,1,0
2018-09-13,KOF98,孟加拉国,MUUUU574,1,1,0.11,0.02,13,1
2018-09-13,Shoot,南非,MUUUU527,0,0,0.00,0.00,1,0
2018-09-13,FruitU,赞比亚,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,StarJM,马达加斯加,MUUUU553,0,0,0.00,0.00,5,0
2018-09-13,FruitTH,冈比亚,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,索马里,MUUU575,0,0,0.00,0.00,2,0
2018-09-13,DeadTrig,不丹,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,ball,几内亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,iZuma,伊拉克,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,叙利亚,MUUU575,0,0,0.00,0.00,6,2
2018-09-13,CTSniper,柬埔寨,MUUU575,4,0,0.00,0.00,24,1
2018-09-13,Stickmen,伊拉克,MUUU558S,2,0,0.00,0.00,5,0
2018-09-13,FruitTH,意大利,MUUU575,0,0,0.00,0.00,2,0
2018-09-13,CTSniper,巴基斯坦,MUUU575,231,114,102.24,18.67,1001,71
2018-09-13,RaceJM,刚果共和国,MUUU601,0,0,0.00,0.00,1,0
2018-09-13,Apple,巴基斯坦,MUUU594,0,0,0.00,0.00,4,0
2018-09-13,RaceJM,巴西,MUUU558S,4,0,0.00,0.00,23,1
2018-09-13,RaceJM,菲律宾,MUUU601,0,0,0.00,0.00,3,0
2018-09-13,"T Run",津巴布韦,MUUUU571,0,0,0.00,0.00,3,0
2018-09-13,SeaSagU,缅甸,MUUUU571,1,0,0.00,0.00,6,0
2018-09-13,Birds,印度,MUUUU571,1,4,2.57,0.62,12,0
2018-09-13,Shoot,巴基斯坦,MUUUU,11,19,8.15,0.89,22,4
2018-09-13,ShootKG,孟加拉国,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,Apple,马来西亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,Apple,赞比亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,Racing3D,赤道几内亚,MUU58001,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,墨西哥,MUUU575,0,0,0.00,0.00,4,0
2018-09-13,Stickman,马达加斯加,MUUU575,0,0,0.00,0.00,7,0
2018-09-13,FruitTH,尼日利亚,MUUU556,4,2,2.57,0.09,48,1
2018-09-13,CTSniper,塞内加尔,MUUU575,8,0,0.00,0.00,31,2
2018-09-13,FruitTH,加蓬,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,苏丹,MUUU556S,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,缅甸,MUUU575,85,8,15.87,3.56,325,21
2018-09-13,CTSniper,苏丹,MUUU575,11,0,0.00,0.00,52,2
2018-09-13,iZuma,墨西哥,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,Apple,也门,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,肯尼亚,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,MythWar,多哥,MUUU601,0,0,0.00,0.00,2,0
2018-09-13,DeadTrig,孟加拉国,MUUU609,0,0,0.00,0.00,3,0
2018-09-13,FruitTH,菲律宾,MUUU571,0,0,0.00,0.00,1,0
2018-09-13,"Sea Saga",墨西哥,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,DeadTrig,埃塞俄比亚,MUUU5753,0,0,0.00,0.00,3,0
2018-09-13,CTSniper,乌兹别克斯坦,MUUU575,12,1,0.32,0.07,65,1
2018-09-13,RaceJM,赞比亚,MUUU558S,0,0,0.00,0.00,5,1
2018-09-13,yeman,利比亚,MUUU580,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,卡塔尔,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,Temple28,巴西,MUUU1001,0,0,0.00,0.00,6,0
2018-09-13,AsokaRev,多哥,MUUU5751,1,0,0.00,0.00,1,0
2018-09-13,RaceJM,孟加拉国,MUUU556S,4,0,0.00,0.00,47,2
2018-09-13,Apple,阿拉伯联合酋长国,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,"T Run",博茨瓦纳,MUUUU571,1,0,0.00,0.00,1,0
2018-09-13,Temple28,津巴布韦,MUUU1001,0,0,0.00,0.00,7,0
2018-09-13,RaceJM,加纳,MUUU556S,1,0,0.00,0.00,1,0
2018-09-13,"Sea Saga",南苏丹,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,Fighter,孟加拉国,MUUUU571,0,0,0.00,0.00,5,0
2018-09-13,RaceJM,博茨瓦纳,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,马来西亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,Racing3D,尼日利亚,MUU58001,0,0,0.00,0.00,1,0
2018-09-13,AsokaRev,卢旺达,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,Juice,古巴,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,Shoot,印度,MUUUU527,0,0,0.00,0.00,5,0
2018-09-13,CTSniper,密克罗尼西亚联邦,MUUU575,1,0,0.00,0.00,3,0
2018-09-13,Juice,马达加斯加,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,伊拉克,MUUU607,4,0,9.13,0.54,9,0
2018-09-13,AsokaRev,乌干达,MUUU5751,0,0,0.00,0.00,2,0
2018-09-13,"Snake io",印度,MUU575,1,0,0.00,0.00,23,0
2018-09-13,DeadTrig,安哥拉,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,Shoot,埃塞俄比亚,MUUUU527,0,0,0.00,0.00,1,0
2018-09-13,Apple,马达加斯加,MUUUU571,0,0,0.00,0.00,17,3
2018-09-13,RaceJM,叙利亚,MUUU607,0,0,0.00,0.00,9,0
2018-09-13,GunStrik,南非,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,安哥拉,MUUU607,0,0,0.00,0.00,2,0
2018-09-13,DeadTrig,赤道几内亚,MUUU5753,0,0,0.00,0.00,2,0
2018-09-13,DeadTrig,津巴布韦,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,斯威士兰,MUUU575,0,1,1.16,0.24,2,0
2018-09-13,CTSniper,保加利亚,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,FishPloy,印度尼西亚,MUUUU571,1,0,0.00,0.00,1,0
2018-09-13,DeadTrig,加纳,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,Backkom,埃及,MUUU575,1,0,0.00,0.00,2,0
2018-09-13,RaceJM,阿富汗,MUUU558S,0,0,0.00,0.00,22,0
2018-09-13,RaceJM,巴基斯坦,MUUU558S,57,62,72.83,12.78,366,13
2018-09-13,MythWar,泰国,MUUU601,0,0,0.00,0.00,2,0
2018-09-13,Hill3,老挝,MUUU609,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,赞比亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,ZYAPAY,印度,MUU58001,1,1,0.08,0.01,21,0
2018-09-13,SpRacing,印度,MUUU5751,3,2,1.56,0.34,53,1
2018-09-13,StarJM,塞内加尔,MUUUU553,0,0,0.00,0.00,1,0
2018-09-13,SeaSagU,加纳,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,"Snake io",巴基斯坦,MUU575,0,0,0.00,0.00,3,0
2018-09-13,StarJM,柬埔寨,MUUUU553,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,也门,MUUU558S,2,0,0.00,0.00,12,0
2018-09-13,MythWar,尼泊尔,MUUU601,3,0,0.00,0.00,19,0
2018-09-13,Fruits,塞内加尔,MUUU585,0,0,0.00,0.00,1,0
2018-09-13,Stickman,巴基斯坦,MUUU575,0,0,0.00,0.00,3,0
2018-09-13,RaceJM,伊拉克,MUUU601,1,0,0.00,0.00,3,0
2018-09-13,CTSniper,玻利维亚,MUUU575,0,0,0.00,0.00,5,0
2018-09-13,Racing3D,刚果共和国,MUU58001,0,0,0.00,0.00,2,0
2018-09-13,Baccarat,孟加拉国,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,Takedown,中非共和国,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,摩洛哥,MUUU558S,0,0,0.00,0.00,5,2
2018-09-13,"T Run",科特迪瓦,MUUUU571,1,0,0.00,0.00,2,0
2018-09-13,ball,喀麦隆,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,尼泊尔,MUUU575,2,0,0.00,0.00,10,0
2018-09-13,yeman,塔吉克斯坦,MUUU580,0,0,0.00,0.00,1,0
2018-09-13,Stickmen,多哥,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,ball,埃塞俄比亚,MUUU594,0,0,0.00,0.00,14,0
2018-09-13,Juice,也门,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,Temple28,冈比亚,MUUU1001,0,0,0.00,0.00,1,0
2018-09-13,StarJM,马达加斯加,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,布基纳法索,MUUU607,0,0,0.00,0.00,3,0
2018-09-13,Temple28,阿富汗,MUUU1001,2,0,0.00,0.00,10,0
2018-09-13,StarJM,塞内加尔,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,塞内加尔,MUUU558S,1,0,0.00,0.00,11,0
2018-09-13,RaceJM,马来西亚,MUUU558S,0,0,0.00,0.00,5,0
2018-09-13,Backkom,巴基斯坦,MUUU575,0,0,0.00,0.00,4,0
2018-09-13,GunStrik,叙利亚,MUUU607,1,0,0.00,0.00,16,1
2018-09-13,MythWar,沙特阿拉伯,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,巴西,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,Backkom,叙利亚,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,StarJM,蒙古国,MUUUU553,0,0,0.00,0.00,1,0
2018-09-13,Cricket,柬埔寨,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,巴基斯坦,MUUU607,4,1,0.54,0.11,32,2
2018-09-13,Temple28,巴布亚新几内亚,MUUU1001,1,0,0.00,0.00,1,0
2018-09-13,DeadTrig,斯里兰卡,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,博茨瓦纳,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,"3D Motor",喀麦隆,MUUU580,0,0,0.00,0.00,1,0
2018-09-13,Racing3D,尼泊尔,MUU58001,3,0,0.00,0.00,5,0
2018-09-13,CTSniper,摩尔多瓦,MUUU575,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,南苏丹,MUUU558S,0,0,0.00,0.00,2,0
2018-09-13,ZYAPAY,毛里求斯,MUU58001,0,0,0.00,0.00,1,0
2018-09-13,ZYAPAY,菲律宾,MUU57403,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,加蓬,MUUU575,0,0,0.00,0.00,2,0
2018-09-13,StarJM,津巴布韦,MUUUU553,0,0,0.00,0.00,3,0
2018-09-13,Takedown,印度,MUUU607,3,0,0.00,0.00,12,0
2018-09-13,Stickman,印度,MUUU575,2,0,0.00,0.00,6,0
2018-09-13,CTSniper,利比亚,MUUU575,5,0,0.00,0.00,28,3
2018-09-13,CTSniper,圭亚那,MUUU575,0,0,0.00,0.00,3,0
2018-09-13,MythWar,阿富汗,MUUU601,3,0,0.00,0.00,7,0
2018-09-13,Hill3,墨西哥,MUUU609,1,0,0.00,0.00,3,0
2018-09-13,FruitTH,伊拉克,MUUU575,1,0,0.00,0.00,2,1
2018-09-13,Shoot,利比里亚,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,KOF98,莫桑比克,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,MythWar,也门,MUUU601,0,0,0.00,0.00,1,0
2018-09-13,Takedown,巴西,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,PopStarJ,加纳,MPOPJ001,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,乌干达,MUUU575,3,0,0.00,0.00,24,3
2018-09-13,Stickman,缅甸,MUUU575,2,0,0.00,0.00,4,0
2018-09-13,Birds,菲律宾,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,ball,马达加斯加,MUUU594,0,0,0.00,0.00,1,1
2018-09-13,StarJM,尼日利亚,MUUUU553,1,0,0.00,0.00,6,0
2018-09-13,Takedown,多哥,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,"T Run",莫桑比克,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,阿拉伯联合酋长国,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,Temple28,危地马拉,MUUU1001,1,0,0.00,0.00,3,0
2018-09-13,Shoot,塞拉利昂,MUUUU,1,0,0.00,0.00,3,0
2018-09-13,Birds,埃塞俄比亚,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,ball,巴基斯坦,MUUU594,4,1,1.90,0.18,20,0
2018-09-13,Temple28,秘鲁,MUUU1001,0,0,0.00,0.00,2,0
2018-09-13,JumpA,巴基斯坦,MUUU605,0,0,0.00,0.00,1,0
2018-09-13,MythWar,缅甸,MUUUU571,0,0,0.00,0.00,7,1
2018-09-13,MythWar,马来西亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,"T Run",缅甸,MUUU594,0,0,0.00,0.00,2,0
2018-09-13,FruitTH,马尔代夫,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,Apple,尼日利亚,MUUU594,0,0,0.00,0.00,5,0
2018-09-13,Shoot,尼日利亚,MUUUU,0,1,0.48,0.03,3,0
2018-09-13,"Teen Pat",印度,MUUU594,0,1,0.39,0.18,12,0
2018-09-13,RaceJM,肯尼亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-13,Temple28,贝宁,MUUU1001,0,0,0.00,0.00,2,0
2018-09-13,AsokaRev,牙买加,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,DeadTrig,柬埔寨,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,"Sea Saga",埃塞俄比亚,MUUUU527,0,0,0.00,0.00,1,0
2018-09-13,Hill3,尼日利亚,MUUU609,0,0,0.00,0.00,2,0
2018-09-13,Temple28,塞内加尔,MUUU1001,1,0,0.00,0.00,15,1
2018-09-13,KOF98,印度,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,MythWar,印度,MUUU601,1,1,0.79,0.18,18,0
2018-09-13,ball,阿拉伯联合酋长国,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,ball,埃及,MUUU594,0,0,0.00,0.00,2,0
2018-09-13,Cricket,南非,MUUU594,0,0,0.00,0.00,3,0
2018-09-13,RaceJM,马来西亚,MUUU601,0,0,0.00,0.00,2,0
2018-09-13,GunStrik,沙特阿拉伯,MUUU607,1,0,0.00,0.00,1,0
2018-09-13,MythWar,巴基斯坦,MUUU601,1,0,0.00,0.00,4,0
2018-09-13,"3D Motor",危地马拉,MUUU580,0,0,0.00,0.00,1,0
2018-09-13,SpRacing,埃塞俄比亚,MUUU5751,1,0,0.00,0.00,4,0
2018-09-13,Takedown,喀麦隆,MUUU607,1,0,0.00,0.00,3,0
2018-09-13,MythWar,埃及,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,Stickmen,马达加斯加,MUUU558S,1,0,0.00,0.00,7,1
2018-09-13,Temple28,南苏丹,MUUU1001,0,0,0.00,0.00,2,0
2018-09-13,"T Run",喀麦隆,MUUUU571,0,0,0.00,0.00,2,0
2018-09-13,"3D Motor",孟加拉国,MUUU580,0,0,0.00,0.00,3,0
2018-09-13,RaceJM,西班牙,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,索马里,MUUU607,1,0,0.00,0.00,6,1
2018-09-13,GunStrik,莫桑比克,MUUU607,1,0,0.00,0.00,1,0
2018-09-13,RaceJM,希腊,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,巴基斯坦,MUUU607,6,0,0.00,0.00,16,1
2018-09-13,FruitTH,柬埔寨,MUUU556,1,0,0.00,0.00,1,0
2018-09-13,AsokaRev,加纳,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,"Sea Saga",布基纳法索,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,塞拉利昂,MUUU575,5,0,0.00,0.00,13,1
2018-09-13,ball,菲律宾,MUUU594,3,0,0.00,0.00,9,0
2018-09-13,CTSniper,索马里,MUUU575,8,0,0.00,0.00,18,0
2018-09-13,FruitTH,叙利亚,MUUU556,0,0,0.00,0.00,2,0
2018-09-13,FruitTH,土耳其,MUUU556,0,0,0.00,0.00,1,0
2018-09-13,MythWar,印度,MUUU594,3,0,0.00,0.00,8,0
2018-09-13,Hill3,尼泊尔,MUUU609,1,0,0.00,0.00,15,0
2018-09-13,Apple,索马里,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,阿尔巴尼亚,MUUU575,1,0,0.00,0.00,2,0
2018-09-13,FruitTH,安哥拉,MUUU556,0,0,0.00,0.00,3,0
2018-09-13,AsokaRev,玻利维亚,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,尼泊尔,MUUU558S,8,1,0.63,0.13,113,4
2018-09-13,CTSniper,泰国,MUUU575,12,7,10.71,2.30,30,0
2018-09-13,"T Run",孟加拉国,MUUU601,2,0,0.00,0.00,11,0
2018-09-13,Hill3,赞比亚,MUUU609,0,0,0.00,0.00,1,0
2018-09-13,Apple,缅甸,MUUUU571,1,2,6.73,1.51,50,0
2018-09-13,iZuma,巴布亚新几内亚,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,Temple28,中华人民共和国,MUUU1001,0,0,0.00,0.00,1,0
2018-09-13,Hill3,津巴布韦,MUUU609,0,0,0.00,0.00,1,0
2018-09-13,"3D Motor",印度,MUUU580,0,0,0.00,0.00,1,1
2018-09-13,RaceJM,缅甸,MUUU607,0,0,0.00,0.00,6,0
2018-09-13,RaceJM,特立尼达和多巴哥,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,海地,MUUU575,1,0,0.00,0.00,3,0
2018-09-13,Juice,埃塞俄比亚,MUUU607,0,0,0.00,0.00,2,0
2018-09-13,Temple28,古巴,MUUU1001,0,0,0.00,0.00,1,0
2018-09-13,Racing3D,埃塞俄比亚,MUU58001,0,0,0.00,0.00,2,0
2018-09-13,"T Run",马里共和国,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,AsokaRev,孟加拉国,MUUU5751,1,0,0.00,0.00,16,0
2018-09-13,RaceJM,突尼斯,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,CTSniper,冈比亚,MUUU575,1,0,0.00,0.00,13,1
2018-09-13,Temple28,孟加拉国,MUUU1001,15,3,0.52,0.08,244,9
2018-09-13,"T Run",斐济,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,FruitTH,科特迪瓦,MUUU575,0,0,0.00,0.00,3,0
2018-09-13,"T Run",多哥,MUUUU571,1,0,0.00,0.00,1,0
2018-09-13,Hill3,埃塞俄比亚,MUUU609,0,0,0.00,0.00,8,0
2018-09-13,RaceJM,赞比亚,MUUU601,0,0,0.00,0.00,2,0
2018-09-13,SpRacing,莫桑比克,MUUU5751,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,泰国,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,MythWar,印度尼西亚,MUUUU571,0,0,0.00,0.00,4,0
2018-09-13,AsokaRev,孟加拉国,MUUU1001,1,1,0.33,0.07,13,0
2018-09-13,iZuma,刚果共和国,MUUU601,0,0,0.00,0.00,3,1
2018-09-13,ShootKG,加纳,MUUUU571,0,0,0.00,0.00,1,0
2018-09-13,Hill3,缅甸,MUUU609,1,0,0.00,0.00,8,0
2018-09-13,Temple28,菲律宾,MUUU1001,1,0,0.00,0.00,9,0
2018-09-13,ball,赤道几内亚,MUUU594,0,0,0.00,0.00,1,1
2018-09-13,Temple28,利比亚,MUUU1001,0,0,0.00,0.00,2,0
2018-09-13,Stickmen,尼日尔,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,DeadTrig,科摩罗,MUUU5753,0,0,0.00,0.00,1,0
2018-09-13,Stickmen,也门,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,MythWar,刚果共和国,MUUU601,0,0,0.00,0.00,1,0
2018-09-13,PopStarJ,柬埔寨,MPOPJ001,1,0,0.00,0.00,1,0
2018-09-13,Stickman,加纳,MUUU575,1,0,0.00,0.00,4,0
2018-09-13,Apple,津巴布韦,MUUUU571,0,0,0.00,0.00,2,0
2018-09-13,Takedown,肯尼亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-13,AsokaRev,乌干达,MUUU1001,0,0,0.00,0.00,1,0
2018-09-13,Apple,土耳其,MUUUU571,0,0,0.00,0.00,2,0
2018-09-13,Shoot,安哥拉,MUUUU,0,0,0.00,0.00,1,0
2018-09-13,StarJM,土耳其,MUUUU553,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,东帝汶,MUUU558S,0,0,0.00,0.00,3,0
2018-09-13,Cricket,马来西亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,GunStrik,埃塞俄比亚,MUUU607,0,0,0.00,0.00,23,0
2018-09-13,Hill3,危地马拉,MUUU609,0,0,0.00,0.00,1,0
2018-09-13,Apple,马达加斯加,MUUU594,0,0,0.00,0.00,1,0
2018-09-13,RaceJM,乍得,MUUU558S,0,0,0.00,0.00,1,0
2018-09-13,ball,布基纳法索,MUUU594,0,0,0.00,0.00,1,0
